id,text,img,label,nltk1,nltk2,nltk3,nltk4
46872,how does he drive his car? he hits the gas,img/46872.png,1,0.0,1.0,0.0,0.0
23576,cleaned up my friends list before it was cool,img/23576.png,0,0.0,0.565,0.435,0.6597
53249,the enemy has infiltrated congress the enemy within ilhan omar linda sarsour rashida tlaib ocasto-cortez,img/53249.png,0,0.35,0.65,0.0,-0.7906
40312,young african boy faces mental illness while in poverty,img/40312.png,0,0.462,0.538,0.0,-0.7184
10465,happy 4th of july,img/10465.png,1,0.0,0.448,0.552,0.5719
13067,when you found out your wife is cheating on you,img/13067.png,1,0.286,0.714,0.0,-0.5574
46830,"don't be racist, we can be great friends",img/46830.png,0,0.0,0.324,0.676,0.8865
47625,when you poke holes in his condoms and get aids instead of a baby,img/47625.png,0,0.0,1.0,0.0,0.0
57968,when you are that ugly you don't have a choice,img/57968.png,1,0.292,0.708,0.0,-0.5106
95720,hey dont blame me for a bad economy! you wanted me just to kill muslims for you!,img/95720.png,1,0.369,0.546,0.085,-0.8293
35896,once you go black you are forever a single mom,img/35896.png,0,0.0,1.0,0.0,0.0
71502,"i don't see ""color"" or ""race"" because i make sure to surround myself only with white people",img/71502.png,0,0.0,0.859,0.141,0.3182
18394,these dogs watched over so many black families in the 90's,img/18394.png,1,0.0,1.0,0.0,0.0
39870,"when muslim parents use the ""open wide, here comes the airplane"" technique do they just smash it in the baby's face and make explosion noises?",img/39870.png,1,0.0,1.0,0.0,0.0
17359,damn bruh ann frank sister thicc af no wonder the holla cost famous for it shower scenes lmao,img/17359.png,1,0.206,0.63,0.164,0.0
79062,when your german grandfather teaches you how to make gingerbread houses,img/79062.png,1,0.0,1.0,0.0,0.0
16509,feed the greed hello i'm sir trevor chinn i control tom watson by money it's what zionists do,img/16509.png,1,0.144,0.856,0.0,-0.4019
28614,what do they want? to kill more,img/28614.png,1,0.427,0.455,0.118,-0.6597
62571,who said that women can't park,img/62571.png,1,0.0,1.0,0.0,0.0
25174,"i'm just gonna file that under ""who give's a shit?""",img/25174.png,0,0.0,1.0,0.0,0.0
8732,what guys envision lesbian look like what lesbians really look like,img/08732.png,0,0.0,0.643,0.357,0.6124
23178,it says right here we can bang goats,img/23178.png,0,0.0,1.0,0.0,0.0
86201,any drugs or alcohol? no thanks i'm already fucking wasted,img/86201.png,0,0.365,0.449,0.186,-0.4201
89153,everyone talking about protecting minority rights needs to remember there is no smaller minority than the individual,img/89153.png,0,0.121,0.879,0.0,-0.296
70254,is that ass a school ? b'cuz i want to shoot some kids in it !,img/70254.png,0,0.375,0.546,0.079,-0.7088
93702,handjob sold separately,img/93702.png,0,0.0,1.0,0.0,0.0
78215,women will be women,img/78215.png,0,0.0,1.0,0.0,0.0
75601,when we're finished with fashion trends,img/75601.png,0,0.0,1.0,0.0,0.0
52640,luckily she's so fat or it never would have fit,img/52640.png,1,0.157,0.597,0.246,0.2937
62859,i've been told to take a shower all of my life,img/62859.png,0,0.0,1.0,0.0,0.0
42613,"man buns you don't look like a samurai, you look like a soccer mom",img/42613.png,0,0.297,0.703,0.0,-0.4973
6823,removes polish with chemicals nobody bats an eye removes polish with chemicals everybody loses his shit,img/06823.png,1,0.296,0.704,0.0,-0.7096
17835,"femenist: all men are evil, and must be castrated because they're all capable of and want to commit rape me *waiting in line at best buy*",img/17835.png,1,0.231,0.508,0.261,-0.2023
75462,dating in 2018 i just want a girl who laugh at my racist jokes and cuddle me is it to much to ask!,img/75462.png,0,0.142,0.603,0.255,0.2942
73609,when you take a africa bottle of water to,img/73609.png,1,0.0,1.0,0.0,0.0
76894,this rape survivor and the man who raped her have teamed up to tell their story,img/76894.png,0,0.375,0.524,0.101,-0.8316
73520,does this burka make my bomb look big?,img/73520.png,1,0.314,0.686,0.0,-0.4939
34618,"tresspass on federal land and we'll stalk, hunt, and kill you....... ...unless you are mexican",img/34618.png,1,0.251,0.749,0.0,-0.6908
31925,see? i fuckin told you a little foil on top keeps them jewsy medium rare is best,img/31925.png,0,0.0,0.694,0.306,0.6943
47982,god created this not that,img/47982.png,0,0.0,0.423,0.577,0.4767
31720,"can you name 3 words better than ""i love you?"" death to america, of course,",img/31720.png,1,0.177,0.5,0.323,0.4939
42690,i sad glass of juice not gas the jews,img/42690.png,1,0.307,0.693,0.0,-0.4767
40761,what do you call pool full of handicap people? vegetable soup,img/40761.png,0,0.0,1.0,0.0,0.0
64705,who was the greatest prostitute in history? ms. pacman for 25 cents she swallowed balls until she died,img/64705.png,0,0.151,0.672,0.176,0.1531
50427,that look when you wanna cut a bitch but you remember your a changed man,img/50427.png,0,0.264,0.736,0.0,-0.4497
24967,when youre having a good day then remember that bl*ck people are living better than you off your tax dollars,img/24967.png,1,0.0,0.746,0.254,0.7003
30291,i put the ape in rape,img/30291.png,1,0.54,0.46,0.0,-0.6908
61537,happy cinco de ported!,img/61537.png,0,0.0,0.429,0.571,0.6114
38702,did we just become best friends? yep! wanna trade fucked up memes? yep!,img/38702.png,0,0.176,0.319,0.505,0.8044
21748,"well, there it is the stupidest fucking thing i've seen all day",img/21748.png,0,0.219,0.645,0.135,-0.3182
1395,i just found out mexican babies come out just like the food,img/01395.png,1,0.0,0.8,0.2,0.3612
13924,i asked him to see things from my point of view he just looked at his computer,img/13924.png,0,0.0,1.0,0.0,0.0
81096,every refrigerator has a crisper drawer which is a great place to hide your vegetables while they rot,img/81096.png,0,0.086,0.707,0.207,0.5267
38170,symbrachydactyly is when you're born with abmnormal limbs,img/38170.png,0,0.0,1.0,0.0,0.0
82736,picked up 2 new pillows and dishwasher at the flee market winner winner chicken dinner,img/82736.png,1,0.0,0.612,0.388,0.8225
21387,happy birthday the mexicans will pay for your birthday cake,img/21387.png,0,0.107,0.611,0.282,0.5106
57013,"cracker ass cracker! kiss my ass, cracker ass cracker!",img/57013.png,1,0.587,0.265,0.148,-0.8513
3896,"let me salute to hitler the great he said ""i would have killed all the jews of the world, but i kept some to show the world why i killed them""",img/03896.png,1,0.24,0.692,0.068,-0.8151
50293,aids gays it really be like that,img/50293.png,1,0.0,0.683,0.317,0.4173
98723,when the media blames all violence on black people we've forgotten the crackers!,img/98723.png,1,0.473,0.527,0.0,-0.8398
93146,if you're going black friday shopping be a decent human being and turn your phone horizontal before recording any fights,img/93146.png,0,0.13,0.87,0.0,-0.4019
47830,pray for your sins,img/47830.png,0,0.411,0.274,0.315,-0.1779
65814,impregnable to logic,img/65814.png,0,0.0,1.0,0.0,0.0
57162,safe sex isis style,img/57162.png,1,0.0,0.508,0.492,0.4404
92610,the jews have a tragic history,img/92610.png,1,0.429,0.571,0.0,-0.4588
34592,trusting people has made me the asshole i am today,img/34592.png,0,0.0,0.748,0.252,0.4019
83056,sea monkeys,img/83056.png,1,0.0,1.0,0.0,0.0
10278,of duty call new zealand,img/10278.png,0,0.0,1.0,0.0,0.0
7456,"domestic violence 2017 what level you on now? this chicken is cold,bitch!!",img/07456.png,1,0.299,0.701,0.0,-0.6892
71042,eww! your gayness is showing,img/71042.png,1,0.0,1.0,0.0,0.0
47938,how long for the mot on the vw dave? just doing the emissions...,img/47938.png,0,0.0,1.0,0.0,0.0
49061,talks about good morals day and night gets a boner from looking at a goat's ass,img/49061.png,0,0.19,0.652,0.158,-0.1531
90531,there was no other way. why my wife and i decided to abort our unborn gay son,img/90531.png,1,0.128,0.872,0.0,-0.296
25791,if i dont fuck with you this is how i act if youre around,img/25791.png,0,0.0,0.794,0.206,0.431
98752,shut up ontario,img/98752.png,0,0.0,1.0,0.0,0.0
85346,allah is watching you,img/85346.png,0,0.0,1.0,0.0,0.0
59682,1 plus 1 equals 57 it dosent well fuck u,img/59682.png,0,0.33,0.472,0.198,-0.34
37629,the perfect game doesn't exis......,img/37629.png,1,0.0,0.519,0.481,0.5719
34825,monkey blood,img/34825.png,0,0.0,1.0,0.0,0.0
57481,muslims offend me,img/57481.png,0,0.524,0.476,0.0,-0.296
19358,my irony meter just exploded,img/19358.png,0,0.231,0.769,0.0,-0.0516
61732,british judges wear wigs to avoid from being identified by criminals,img/61732.png,0,0.396,0.604,0.0,-0.7096
68540,i'm sorry i made the chewbacca sound but maybe if you shaved next time...,img/68540.png,0,0.087,0.913,0.0,-0.0387
24791,how africans eat their food mmmm....... delicious,img/24791.png,0,0.0,0.619,0.381,0.5719
97610,taxes...i love them you pay.... and the illegals .......for free stay rain tax..gas tax... highest property tax in country it never ends,img/97610.png,0,0.0,0.727,0.273,0.8176
43780,picture of the day,img/43780.png,0,0.0,1.0,0.0,0.0
47859,and then i told them you're going on a fun camping trip,img/47859.png,1,0.0,0.732,0.268,0.5106
36875,guys i think my dog has autism lmao,img/36875.png,1,0.0,0.606,0.394,0.5994
24567,just ordered the new anne frank puzzle,img/24567.png,1,0.0,1.0,0.0,0.0
6914,"""never forget"" - you said. i am the proof you have forgotten",img/06914.png,1,0.164,0.692,0.144,-0.0603
61820,it's not rape if you're a democrat,img/61820.png,0,0.0,0.572,0.428,0.5773
72605,nazi war criminal gives one last sieg h owing his allegiance to his fuhrer befo being hung at the nuremberg trials colorized,img/72605.png,1,0.278,0.722,0.0,-0.8074
74825,when your sister gives you some good information,img/74825.png,0,0.0,0.707,0.293,0.4404
14306,i was going to make a joke about us but then i got distracted,img/14306.png,0,0.226,0.657,0.117,-0.3612
24861,her : he's probably thinking about other girls... him : how do blind people know when to stop wiping their ass?,img/24861.png,1,0.344,0.656,0.0,-0.8126
43609,this could be us right now but the fucking apocalypse got rescheduled again,img/43609.png,0,0.0,1.0,0.0,0.0
69751,"spiders be like black people.. not all of them are dangerous, but still, you don't want one in your house",img/69751.png,1,0.153,0.768,0.079,-0.1613
95071,introducing honky kong,img/95071.png,0,0.0,1.0,0.0,0.0
94532,see? i fuckin told you! a little foil on top keeps them jewsy,img/94532.png,1,0.0,0.845,0.155,0.2091
7412,white trash nation,img/07412.png,1,0.0,1.0,0.0,0.0
53679,and that was the last time we let uncle larry babysit,img/53679.png,1,0.0,1.0,0.0,0.0
94281,when i try to fit in with other people,img/94281.png,0,0.0,0.737,0.263,0.3612
7935,"''did you know princess diana had dandruff?'' ''oh yes, yes, they found her head and shoulders on the dashboard''",img/07935.png,0,0.0,0.759,0.241,0.6597
41358,muslim 49 people were killed at christchurch 49 people were killed at christchurch mosques muslim,img/41358.png,0,0.409,0.591,0.0,-0.875
31645,the floor is jews,img/31645.png,0,0.0,1.0,0.0,0.0
60487,imagine a world with no muslims... just imagine that peace,img/60487.png,1,0.173,0.551,0.276,0.3182
28461,red bull gives you wings vodka gives you 4x4,img/28461.png,0,0.0,1.0,0.0,0.0
48307,go home stoned eyes give nothing away,img/48307.png,0,0.0,1.0,0.0,0.0
25837,i used to provide therapy for those afflicted with aberrant behaviors! now instead those behaviors are celebrated!,img/25837.png,0,0.12,0.674,0.206,0.4184
5276,talk about that for a team photo,img/05276.png,0,0.0,1.0,0.0,0.0
28517,if your grandma's couch was always covered in plastic it's because she was a squirter,img/28517.png,0,0.0,1.0,0.0,0.0
68193,when you wore the wrong thawb,img/68193.png,0,0.383,0.617,0.0,-0.4767
41270,adult diapers for complete shitheads,img/41270.png,1,0.474,0.526,0.0,-0.5574
74862,him: the dishwasher is acting weird her: what's it doing? him: chopping fucking vegetables,img/74862.png,1,0.116,0.884,0.0,-0.1779
12763,when they're not picking up the phone at the pizza place,img/12763.png,0,0.0,1.0,0.0,0.0
72810,love is love,img/72810.png,0,0.0,0.106,0.894,0.8555
2374,"i don't always fuck midgets but when i do, i go balls deep",img/02374.png,0,0.0,0.824,0.176,0.2323
14906,"if you don't want to get raped, just say yes well boys we did it, rape is no more",img/14906.png,0,0.417,0.426,0.157,-0.8369
51376,when people just talk about weed and forget your birthday (sad racist noises),img/51376.png,0,0.349,0.651,0.0,-0.7096
51730,for sale antique farm equipment,img/51730.png,0,0.0,1.0,0.0,0.0
89275,please give me more white nessa fanarts i can't cum to nigger,img/89275.png,1,0.0,0.611,0.389,0.6948
92308,april 15 tax reminder don't forget to pay your taxes. 21 million illegal aliens are depending on you! muchas' gracias!,img/92308.png,0,0.173,0.704,0.123,-0.4976
16948,yes sir..! that's a cock,img/16948.png,1,0.243,0.303,0.454,0.3382
71089,non-members members-only gate let me in. autistic reaction let me iiiiiin,img/71089.png,1,0.0,1.0,0.0,0.0
82635,i am jealous of her she's so pretty,img/82635.png,0,0.248,0.413,0.34,0.2769
5164,dark humor is like food not everyone gets it,img/05164.png,0,0.0,0.603,0.397,0.5574
75239,chloroform puts the sensual back into non-consensual,img/75239.png,1,0.0,1.0,0.0,0.0
54891,"got kicked out of the hospital. apparently, the sign ""stroke patients here"" meant something completely different",img/54891.png,1,0.0,1.0,0.0,0.0
79348,im going to pee in the house,img/79348.png,0,0.0,1.0,0.0,0.0
54683,feeling cute. might kill 6 million later...idk,img/54683.png,0,0.385,0.246,0.369,-0.296
92368,american soldiers praying in jesus name that they don't have to go overseas for the holidays,img/92368.png,0,0.0,0.733,0.267,0.6249
39102,we could destroy all of them but we let some of them survive so you know why we did it,img/39102.png,0,0.106,0.894,0.0,-0.3071
23485,are my sins forgiven now father ?,img/23485.png,1,0.312,0.417,0.271,-0.1027
56310,"yes hello, maria? your uber has arrived",img/56310.png,0,0.0,0.69,0.31,0.4019
42983,"i protested trump today mommy oo00h, who's my big boy",img/42983.png,0,0.158,0.842,0.0,-0.128
15208,i work hard to provide for my cocaine addiction,img/15208.png,1,0.167,0.833,0.0,-0.1027
56091,when you found your wife is cheating on you ya allah,img/56091.png,1,0.265,0.735,0.0,-0.5574
56213,let me play with the chew toys,img/56213.png,0,0.0,0.714,0.286,0.34
12036,execute a plan to accept your actual born sex you'll be happier when you do,img/12036.png,1,0.0,0.667,0.333,0.7184
10395,2+2 is potato minus 1 is poo quick math!,img/10395.png,0,0.0,1.0,0.0,0.0
86954,fucks a goat fucks a goat,img/86954.png,0,0.756,0.244,0.0,-0.7351
53270,"dem goys after they've exterminated every jew on god's green earth they had us in the first half, not gonna lie",img/53270.png,1,0.0,1.0,0.0,0.0
71325,i dont lift so that doesnt make me sexy? wallet and pay for all the shit you want. i bet its sexy when i lift my wallet and pay for all the shit you want,img/71325.png,0,0.173,0.496,0.331,0.8921
31270,"sometimes in life, we hang on tight to the wrong things",img/31270.png,0,0.237,0.763,0.0,-0.4767
96821,if this is banned in islamic countries in western countries? shouldn't this be banned,img/96821.png,0,0.333,0.667,0.0,-0.7184
63124,"""never forget"" -you said.. i am the proof you have forgotten",img/63124.png,0,0.164,0.692,0.144,-0.0603
19452,i want white people and aspirins out of this country why? because they are white and they work!!!,img/19452.png,1,0.0,0.88,0.12,0.2905
79146,breaking: rep. ilhan omar broke federal tax law she filed her taxes jointly with a man to whom she was not legally married,img/79146.png,0,0.17,0.83,0.0,-0.476
94352,whitesox ticket: $55 beer: $8 hot dog: $6 watching a muslim from kenya throw a 28 mph fastball like an 8 yr old little girl: priceless,img/94352.png,1,0.0,0.898,0.102,0.3612
74509,fun day at the pool !!,img/74509.png,0,0.0,0.563,0.437,0.5972
65871,a brown girl studying for example,img/65871.png,0,0.0,1.0,0.0,0.0
42836,dick so good it made my pussy retarded,img/42836.png,1,0.461,0.329,0.21,-0.5868
86413,happy hump day! almost there .,img/86413.png,0,0.0,0.501,0.499,0.6114
2543,catch me outside how bout dat i'll catch my damn self outside,img/02543.png,0,0.197,0.803,0.0,-0.4019
35167,it's peanutbutter jelly time!!!!,img/35167.png,1,0.0,1.0,0.0,0.0
19678,"when you realize that ""ginger"" is just the n-word, rearranged",img/19678.png,1,0.0,1.0,0.0,0.0
34695,omg he's mad,img/34695.png,0,0.615,0.385,0.0,-0.4939
71452,when you find out the blood of children is the secret to everlasting life,img/71452.png,0,0.0,1.0,0.0,0.0
7419,"on this day, the 25th of march, 1920, the black and tans arrive in ireland... they are given a warm welcome",img/07419.png,1,0.0,0.786,0.214,0.5994
49701,wanna go masturbate? fuck yeah! masturbating!,img/49701.png,1,0.397,0.389,0.214,-0.4374
21904,"apparently you can get a pull start on your dishwasher, who knew",img/21904.png,0,0.0,1.0,0.0,0.0
23698,family from mexico crossing border,img/23698.png,0,0.0,1.0,0.0,0.0
13695,when you let your ethiopian child sexslave swallow your cum i am a generous god,img/13695.png,1,0.0,0.671,0.329,0.6597
5832,hitler giving a speech,img/05832.png,0,0.0,0.455,0.545,0.34
15609,stomp on my flag i'll pound your ass,img/15609.png,1,0.333,0.667,0.0,-0.5423
41578,do you know why i pulled you over? because you scored low on the asvab?,img/41578.png,0,0.159,0.841,0.0,-0.3527
14379,lizzie velasquez was born with a rare disease and is now a motivational speaker,img/14379.png,0,0.0,1.0,0.0,0.0
53812,"there's only one way you 'negotiate'with islam. you kill it with extreme prejudice.""",img/53812.png,1,0.281,0.719,0.0,-0.6908
82406,i'm going trans hunting,img/82406.png,0,0.0,1.0,0.0,0.0
16439,cannibalism,img/16439.png,1,0.0,1.0,0.0,0.0
7438,how women win an argument,img/07438.png,0,0.269,0.323,0.409,0.3182
87436,and that was the last nativity play my son was invited to take part in,img/87436.png,1,0.0,0.854,0.146,0.34
14789,hardest thing about burning a church my dick,img/14789.png,1,0.355,0.645,0.0,-0.5106
10489,have you ever tried ethiopian food? neither have they,img/10489.png,1,0.0,1.0,0.0,0.0
92364,what do you call a jewish pokemon trainer? ash,img/92364.png,1,0.0,1.0,0.0,0.0
30785,my first act? getting rid of the smell he brought to the house,img/30785.png,0,0.0,1.0,0.0,0.0
3841,when i grow up... lol nevermind,img/03841.png,1,0.0,0.588,0.412,0.4215
2613,after group sex mohammed is very tired,img/02613.png,0,0.347,0.653,0.0,-0.4927
9385,"i'm not gay, but for 20$ you can ramit inmah ashol",img/09385.png,1,0.0,1.0,0.0,0.0
80941,the day i realized i didn't need no bitch to bust a nut,img/80941.png,0,0.0,0.617,0.383,0.6072
68934,relax... we're all crazy... it's not a competition,img/68934.png,0,0.0,1.0,0.0,0.0
51094,don't park to close to my truck boy!,img/51094.png,0,0.0,1.0,0.0,0.0
81320,when she likes her hair pulled,img/81320.png,0,0.0,0.641,0.359,0.4215
82963,if there are no blacks there would be no racism,img/82963.png,1,0.548,0.452,0.0,-0.8176
83547,"""why do ""white people"" own so many pets ? because we're not allowed to own people anymore """,img/83547.png,1,0.0,1.0,0.0,0.0
9432,you've been hungerstruck!!,img/09432.png,1,0.0,1.0,0.0,0.0
91856,ahmed i love you too,img/91856.png,1,0.0,0.417,0.583,0.6369
40621,burkas are really good for sun protection,img/40621.png,0,0.0,0.653,0.347,0.4927
84192,"""women, you have to treat them like shit."" - donald trump",img/84192.png,1,0.0,0.606,0.394,0.6369
15728,this head diaper is proof indians have poo poo in their brains still not defamation,img/15728.png,1,0.0,1.0,0.0,0.0
34952,real men pray for each other they don't hate on each other,img/34952.png,0,0.0,0.654,0.346,0.6483
95184,lgbtq pride,img/95184.png,0,0.0,0.294,0.706,0.34
3675,because of trump i got fired from my job,img/03675.png,0,0.34,0.66,0.0,-0.5574
7561,"ernie remembers the brave soldiers who fought before him. tonight, he would reenact their bold acts by smashing through his jewish neighbors glass window",img/07561.png,1,0.078,0.717,0.205,0.5719
2435,when you type fidget spinner but it autocorrects to midget spinner,img/02435.png,0,0.0,1.0,0.0,0.0
9238,turn that frown upside down,img/09238.png,0,0.0,1.0,0.0,0.0
53917,when your man a dog but yo monkey ass stay with him,img/53917.png,0,0.322,0.678,0.0,-0.6956
28763,pelosi warns a future democratic president could declare a national emergency to ban guns i seem to recall that a previous government tried this in the 1700's and we shot them...,img/28763.png,0,0.241,0.759,0.0,-0.765
82531,help the needy worldwide!,img/82531.png,0,0.325,0.271,0.405,0.1511
43701,arrest black babies before they become criminals,img/43701.png,1,0.55,0.45,0.0,-0.7269
3715,great at making martinis terrible at stealing tambourines,img/03715.png,0,0.428,0.314,0.258,-0.4019
71938,goes on ancestry.com instead of match.com,img/71938.png,0,0.0,1.0,0.0,0.0
91827,two powerful women in our country,img/91827.png,0,0.0,0.641,0.359,0.4215
26803,"oompa loompa doompeda dee! if you hit that, it will burn when you pee!",img/26803.png,0,0.0,1.0,0.0,0.0
14620,the look you give your friend when you know hes lyin,img/14620.png,0,0.0,0.758,0.242,0.4939
97058,doctor: take this medicine after food african kid:,img/97058.png,1,0.0,1.0,0.0,0.0
42086,the past will not be forgotten but may the chains be broken free,img/42086.png,0,0.208,0.502,0.29,0.1613
96405,execute a plan to accept your actual born sex. you'll be happier when you do,img/96405.png,0,0.0,0.667,0.333,0.7184
72046,you sicced all of your corrupt goons after me for 3 years and i came out clean. now it's my turn to send my justice-seeking patriots after you and your corrupt goons. let's see how you all come out!!!,img/72046.png,0,0.0,0.91,0.09,0.5538
6479,when you've finally become a cop and see a black guy this is where the fun begins,img/06479.png,1,0.0,0.809,0.191,0.5106
36459,kid with cancer: so when i get out of the hospital i'm going to join you? the avengers visiting him:,img/36459.png,0,0.186,0.72,0.093,-0.4939
13657,you & your best friend vs me and my best friend,img/13657.png,0,0.0,0.288,0.712,0.9413
24765,gun range? i think you mean 2nd amendment theme park,img/24765.png,0,0.231,0.769,0.0,-0.34
18532,if i had a dollar for every racist thing i've said... some black motherfucker would probably rob me,img/18532.png,1,0.484,0.516,0.0,-0.9217
72418,when you play with your friends with your favorite toys,img/72418.png,0,0.0,0.452,0.548,0.8176
51789,"six kids, no husband, no job, and food stamps $10,000 back in income taxes",img/51789.png,0,0.268,0.732,0.0,-0.5267
53486,when you nut in the arab girl and she has a normal orgasm you were supposed to explode!,img/53486.png,1,0.0,1.0,0.0,0.0
13098,upper downer,img/13098.png,1,0.0,1.0,0.0,0.0
25986,nothing more beautiful than ironed clothes,img/25986.png,0,0.402,0.598,0.0,-0.5208
21859,i'd like the porn in my room to be disabled we only have regular porn you sick bastard,img/21859.png,0,0.28,0.617,0.103,-0.6486
37059,after goat herding mohammed is very tired,img/37059.png,0,0.347,0.653,0.0,-0.4927
28154,we can kill as many as we want and your stupid government keeps bringing us in,img/28154.png,1,0.362,0.58,0.058,-0.8316
24891,stop crying that was only one finger,img/24891.png,0,0.515,0.485,0.0,-0.6486
59026,"after wwii, i said 'we defeated the wrong enemy.' now, you are bankrupt surrounded by perverts and enemies. was i right?!",img/59026.png,1,0.55,0.45,0.0,-0.9523
35678,stop illegal immigrants they're taking the land we stole,img/35678.png,0,0.453,0.547,0.0,-0.7003
54068,their average height is a 169cm (men) and 159cm (women) a few cm below average,img/54068.png,0,0.0,1.0,0.0,0.0
91308,best part of fucking twenty-nine year olds? there's twenty of them,img/91308.png,0,0.0,0.704,0.296,0.6369
26980,myth: gingers don't have souls fact: gingers earn a freckle for everey soul they steal,img/26980.png,0,0.198,0.802,0.0,-0.4939
69710,breaktime,img/69710.png,0,0.0,1.0,0.0,0.0
56819,all aboard the jew jew train,img/56819.png,1,0.0,0.82,0.18,0.0258
1243,"when your human says ""who' s a good girl?"" and you already know it's you",img/01243.png,0,0.0,0.805,0.195,0.4404
76104,protect america from boatloads of refugees fleeing scandinavia's socialist tyranny,img/76104.png,1,0.0,0.776,0.224,0.3818
89154,leave your child or pet in a car on a hot day we'll open the window for you,img/89154.png,0,0.074,0.926,0.0,-0.0516
23761,this lady is not amused,img/23761.png,0,0.368,0.632,0.0,-0.3252
9718,can you tag your friend tell them i found their baby pic,img/09718.png,0,0.0,0.758,0.242,0.4939
92078,and that's how you load a magazine into the gun,img/92078.png,0,0.231,0.769,0.0,-0.34
29850,crackers gonna crack,img/29850.png,0,0.0,1.0,0.0,0.0
45601,obama voters,img/45601.png,1,0.0,1.0,0.0,0.0
71082,"why is it when your wife or girlfriend gets pregnant, all her friends rub he belly and say ""congratulations!"" but nobody rubs your dick and says ""good job"" """,img/71082.png,0,0.125,0.701,0.174,0.1882
75649,"this time, our president is not your muslim brother",img/75649.png,0,0.0,1.0,0.0,0.0
97524,when you can't afford a new dishwasher so you hit the rusty one and make it work,img/97524.png,0,0.0,1.0,0.0,0.0
75943,when your black neighbor is being too noisy,img/75943.png,0,0.195,0.805,0.0,-0.1779
26490,cool tanks drive away from explosions without looking back,img/26490.png,0,0.0,0.777,0.223,0.3182
26715,bf takes me to french restaurant i'll have the chicken strips please,img/26715.png,0,0.0,0.827,0.173,0.3182
61395,when you have to have more than one kind of broom to keep your place clean,img/61395.png,0,0.0,0.847,0.153,0.4019
80276,"wanna race? sure, first one to the tree",img/80276.png,0,0.0,0.753,0.247,0.3182
2891,look! a blow up doll!,img/02891.png,1,0.0,1.0,0.0,0.0
95214,"big bird's species were mostly scavengers but like the turkey vulture, they would attack weakened prey",img/95214.png,0,0.421,0.455,0.123,-0.8338
64752,when your dishwasher asks you to take out the trash  i think it has a mind of its own,img/64752.png,1,0.0,1.0,0.0,0.0
72940,lies that people say to themselves being human he thinks he's a equal rights they think they deserve normal they think they are,img/72940.png,1,0.118,0.882,0.0,-0.4215
47196,"musslamic democrat, ilhan omar, has threatened members of congress she's told several republicans that she'll send them ""shawarma"", to give them a taste of her culture"" share to say arrest her now!",img/47196.png,0,0.159,0.78,0.061,-0.5411
72461,this one time at camp we got so baked,img/72461.png,0,0.0,1.0,0.0,0.0
92617,when the porn video features a tranny but then 'she' turns out to be a midget too you had my curiosity but now you have my attention,img/92617.png,0,0.0,1.0,0.0,0.0
14856,"i hate racist jokes you heard juan, you heard jamal",img/14856.png,0,0.49,0.382,0.127,-0.7717
52469,what's the difference between a jew and a pizza a pizza doesn't scream in the oven,img/52469.png,1,0.0,0.842,0.158,0.3089
50467,ever hear something so stupid it gives you forest whitaker eye,img/50467.png,0,0.304,0.696,0.0,-0.656
87693,when your goat tells you she ain't on the pill,img/87693.png,1,0.0,1.0,0.0,0.0
96507,sure cancer is bad but you know what's worse? nigas,img/96507.png,1,0.543,0.358,0.099,-0.8151
65782,these were the men protesting there right,img/65782.png,0,0.318,0.682,0.0,-0.4215
67024,shhh...the christians think this holiday is about jesus. wait until they discover it's traditionally celebrated with orgies!,img/67024.png,1,0.0,0.678,0.322,0.7974
73965,just a man and his dog his dog companion,img/73965.png,0,0.0,1.0,0.0,0.0
54138,how hungry people eat their food mmmm.... delicious,img/54138.png,0,0.0,0.654,0.346,0.5719
43206,mexicans are rapist i'm lovin' it happy hump day bitch,img/43206.png,1,0.448,0.361,0.191,-0.7184
3794,tranny jesus died for your eyebrows,img/03794.png,1,0.419,0.581,0.0,-0.5574
98075,israel's target practice one child's eye is a mistake. one hundred fifty-nine is a policy,img/98075.png,1,0.167,0.833,0.0,-0.34
39526,when you're still fucked from last night's bender and sunglasses aren't gonna cut it,img/39526.png,0,0.242,0.659,0.1,-0.5553
82596,i am ready to serve my first term,img/82596.png,0,0.0,0.706,0.294,0.3612
85094,not my president literally,img/85094.png,0,0.0,1.0,0.0,0.0
92457,how you look when someone says something stupid,img/92457.png,0,0.327,0.673,0.0,-0.5267
92167,i'm not saying it was aliens but it was aliens,img/92167.png,0,0.0,1.0,0.0,0.0
57426,when you see muslims at bunnings buying pool chemicals and fertilizer,img/57426.png,1,0.0,1.0,0.0,0.0
71635,i don't need you to tell me how fuckin good my memes are... i get reported all the fuckin' time,img/71635.png,0,0.0,0.854,0.146,0.4404
25384,it's not a hijab it's a diaper for people with shit for brains,img/25384.png,0,0.265,0.735,0.0,-0.5574
47286,hillary clinton against the death penalty. gallows are pure evil . anyone who still practices this form of execution is sick,img/47286.png,0,0.477,0.523,0.0,-0.9393
52819,you are so queer it could be raining titties and you would still get hit in the face with a dick,img/52819.png,1,0.148,0.852,0.0,-0.5106
4765,"blame it all on my roots, i showed up in boots.. and ruined your jihad affair",img/04765.png,1,0.297,0.703,0.0,-0.6705
49038,bitches be like.. he got money though,img/49038.png,1,0.394,0.606,0.0,-0.5994
91042,hahaha good one let's burn 6 million to celebrate,img/91042.png,1,0.0,0.329,0.671,0.8807
